Type,Eccentricity,Circularity,Solidity,Extent,Equivalent_diameter,Convex_hull,CircleRatio,Mean,Variance,Median,Mode,Vertical_symmetry,Horizontal_symmetry,Minimal_distance,Maximal_distance,Length_ratio,Peaks_number,Valleys_number,Average_peak_width,Average_peak_height,Minimal_peak,Average_valley_width,Average_valley_height,Maximal_valley
alnus_incana,0.7122602015948503,0.527554987765325,0.93655207870813961,0.62794050056407469,391.25317121324287,128373,1.5024773493711334,199.16454788818552,199.16454788818552,189.85388522320761,185.69446456957846,1.0353999617007874,0.5211322501374408,0.80133086981528767,1.475679793445952,4.9301963996824316,20,20,45.549999999999997,8.9630877045913522,0.91505663304883456,45.399999999999999,7.8764100175350364,21.565446787301283
alnus_incana,0.7377649171382381,0.484587224199949,0.93114879206315138,0.65077671844789653,315.3168716851025,83862,1.7448774441031702,159.55872654502588,159.55872654502588,154.78130552485723,158.36348763536685,0.99094755813809443,0.0,0.74802168427726023,1.427178857001477,5.2301337689050271,18,19,35.0,8.3003820315434247,1.3542839288124355,35.315789473684212,7.8500847425276099,21.203365864894678
alnus_incana,0.8166320791339462,0.5233172943404155,0.95081928094177537,0.65169415292353827,390.1272042026897,125720,1.956054927654489,201.16276197547023,201.16276197547023,193.76702919525161,204.96587956929611,1.0364062440147732,0.52031963601403852,0.69332702201022045,1.5726463143639173,4.5549679915432728,17,18,45.294117647058826,9.9825102299458841,1.6356230346857785,47.666666666666664,5.335511986244601,13.939265353319541
alnus_incana,0.5270861133294497,0.6452331838747072,0.95684071116105474,0.70023496240601502,389.5899634857003,124585,1.3597140400435888,194.27376099892709,194.27376099892709,191.79965833891839,167.05288239201141,1.0053913168841673,0.99199764080027686,0.8598839160422389,1.2139180208012099,5.512388852461565,21,21,35.095238095238095,8.8406743943184356,1.3131049420949239,37.285714285714285,7.4639159930662693,19.933691143044172
alnus_incana,0.8299141936836943,0.4980997678477663,0.9411136420607501,0.63221167925964972,331.5783990067527,91753,1.8782324508724395,171.02518751125328,171.02518751125328,159.67175393526941,126.81636817038576,0.99206524377470251,1.0988540512990106,0.70732904114432804,1.5853463384826307,4.5807581891469358,14,15,46.642857142857146,10.296927437402243,1.577440034506651,49.533333333333331,5.9368083522187254,14.986359085355545
alnus_incana,0.8326239198993018,0.41173293546872464,0.91255950463509794,0.61885748267534013,360.3471405884482,111756,2.1084649249463041,187.44147759494467,187.44147759494467,180.21975113893293,128.67066911294637,0.99759961435129663,0.0,0.66197592484530776,1.5895054980638863,5.044652403391547,14,15,51.142857142857146,13.974141173100886,4.2460588722873354,54.866666666666667,9.9000868758331038,27.377156068303847
alnus_incana,0.69351337448814,0.5433348967577726,0.93385551833152458,0.62450538007636236,354.9573106569475,105965,1.4932109633924449,180.02914447695068,180.02914447695068,172.12946739751916,170.77960042814664,1.0525383415342462,0.0,0.80675697147760184,1.4327075783351222,4.9742347894780465,18,18,41.444444444444443,13.282991837332084,1.146294744356311,50.222222222222221,6.5017664809130826,13.830352042894447
alnus_incana,0.8009467501334285,0.5569925269644281,0.95623342175066317,0.66375143843498274,284.2261469927716,66352,1.8387666434080918,144.10920334152976,144.10920334152976,137.91548845031645,104.80227825979281,1.0101577086005336,1.0722761803634182,0.72724209023221087,1.3817051280924346,5.1025423877591569,17,18,29.058823529411764,5.9363411264458996,0.75239704296916443,29.333333333333332,5.3614660935319121,14.858216883900795
alnus_incana,0.7287817414685273,0.49618251869044266,0.94421180731896626,0.66704801619268761,354.2050324594058,104359,1.6317589531134991,178.23383350710426,178.23383350710426,176.33048065101241,148.7121864722159,1.0166953616408332,1.0604504149930558,0.77786920991211406,1.3035470068937385,5.7244635720598449,19,20,33.210526315789473,8.6437756150288383,1.4867789185724121,35.5,7.8091231400513283,20.217411562168735
alnus_incana,0.7169470731121603,0.5699078964197525,0.94611601587959948,0.67849069431460862,318.830517316906,84385,1.6498879135381823,160.56957017739805,160.56957017739805,156.03347498203561,185.02501701790086,1.0118331882067604,1.058328830677872,0.77292868077915533,1.3270451981171008,5.2561658833397535,18,19,30.333333333333332,8.207625397681328,1.689927794600294,32.421052631578945,6.6935816992220207,12.699868409821448
